NOME_DEPARTAMENTO;NOME_SECCIONAL;NOME_DELEGACIA;CIDADE;NUM_BO;ANO_BO;DATA_COMUNICACAO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;DESC_PERIODO;DESCR_TIPOLOCAL;BAIRRO;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;NOME_DELEGACIA_CIRCUNSCRIÄ«O;NOME_DEPARTAMENTO_CIRCUNSCRIÄ«O;NOME_SECCIONAL_CIRCUNSCRIÄ«O;NOME_MUNICIPIO_CIRCUNSCRIÄ«O;RUBRICA;DESCR_CONDUTA;NATUREZA_APURADA;MES_ESTATISTICA;ANO_ESTATISTICA
DEMACRO;DEL.SEC.CARAPICUIBA;DDM BARUERI;ITAPEVI;EA1686;2023;24/03/2023;24/03/2023;08:30:00;NULL;Via P£blica;AMADOR BUENO;R. BAMBINA AMABILE CHALUPPE;200;-23,53600228;-46,97997134;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;EB3015;2023;24/03/2023;24/03/2023;19:08:00;NULL;Via P£blica;CHµCARA VITAPOLIS;RUA EXISTENTE;31;ˇ-23,67391;-46,33848;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;EB7971;2023;26/03/2023;23/03/2023;NULL;A noite;Via P£blica;RECANTO DA PAZ;ESTRADA DO SAPIANTA;1470;-23,55781885;-46,96510456;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;EG8175;2023;29/03/2023;25/03/2023;20:30:00;NULL;Via P£blica;BAIRRO DOS ABREUS;RUA FELIPE CHALUPE FILHO;78;-23,54519711;-46,93073248;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;EI6831;2023;31/03/2023;31/03/2023;07:50:00;NULL;Via P£blica;AMADOR BUENO;RUA BAMBINA AMIRµBILE CHALUPPE;641;-23,5350516;-46,9818;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM ITAPEVI;ITAPEVI;EJ2913;2023;31/03/2023;29/03/2023;NULL;A tarde;Via P£blica;PQ SUBURBANO;RUA DOS MINEIROS;0;-23,55689768;-46,93810537;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.VARGEM GRANDE PTA;ITAPEVI;DB0385;2023;06/03/2023;05/03/2023;16:30:00;NULL;Via P£blica;JARDIM VARGEM GRANDE;AVENIDA DO TRABALHO;167;-23,6011032;-47,0027009;DEL.POL.VARGEM GRANDE PTA;DEMACRO;DEL.SEC.CARAPICUIBA;VARGEM GRANDE PAULISTA;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;CZ1367;2023;04/03/2023;04/03/2023;00:11:00;NULL;Via P£blica;JARDIM BRIQUET;RUA MOSTEIRO;10;-23,5506056;-46,91662378;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Porte ilegal de arma de fogo de uso permitido (Art. 14);NULL;PORTE DE ARMA;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;EH6742;2023;30/03/2023;30/03/2023;14:33:00;NULL;Via P£blica;COHAB - SETOR A ;RUA JOIA;2;-23,5546519;-46,94873774;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Posse ou porte ilegal de arma de fogo de uso restrito (Art. 16);NULL;PORTE DE ARMA;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;CX6428;2023;02/03/2023;02/03/2023;18:00:00;NULL;Via P£blica;AMBUITµ;RUA SANTA TEREZA;5;-23,524453;-46,9664369;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Drogas para consumo pessoal sem autorizaá∆o ou em desacordo (Art.28,caput);NULL;PORTE DE ENTORPECENTES;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;CS1984;2023;27/02/2023;24/02/2023;16:00:00;NULL;Via P£blica;CENTRO; RUA LEOPOLDINA DE CAMARGO, 82;82;-23,54660616;-46,93404483;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;CV1175;2023;27/02/2023;27/02/2023;17:40:00;NULL;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;CV2436;2023;28/02/2023;28/02/2023;NULL;De madrugada;Via P£blica;JARDIM ROSEMARY;RUA VALDETE CARMO SILVA;277;-23,5619321;-46,9296212;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;CV8843;2023;28/02/2023;27/02/2023;NULL;A noite;Outros;JARDIM MARIA JUDITE;RODOVIA ENGENHEIRO REN“ BENEDITO DA SILVA;148;-23,5404887;-46,9694721;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;CV8944;2023;28/02/2023;27/02/2023;22:30:00;NULL;Via P£blica;CHACARAS SANTA CECILIA;ESTRADA DA CURVA;663;-23,55411106;-46,91484023;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;CW2758;2023;28/02/2023;28/02/2023;14:22:00;NULL;Via P£blica;AMADOR BUENO;RUA SµLES;350;-23,533739;-46,97997347;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;CW5226;2023;28/02/2023;26/02/2023;20:30:00;NULL;Via P£blica;VILA AURORA;ESTRADA DA ROSEL∂NDIA;1621;-23,5559378;-46,9346406;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;CX9865;2023;01/03/2023;01/03/2023;NULL;De madrugada;Via P£blica;PQ SUBURBANO;AVENIDA DOS BRASILEIROS;995;-23,56335695;-46,93358976;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;CY0173;2023;03/03/2023;03/03/2023;06:00:00;NULL;Via P£blica;PARQUE MIRA FLORES;VIA CERES;231;-23,5411767;-46,9786452;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;CY1631;2023;03/03/2023;03/03/2023;05:40:00;NULL;Via P£blica;JARDIM SANTA RITA;RUA EGITO;281;-23,5510123;-46,9541464;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;CY4314;2023;03/03/2023;03/03/2023;06:15:00;NULL;Via P£blica;VILA OLIMPIA;VIA CALCITA;36;-23,53831335;-46,98433057;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;CY4700;2023;03/03/2023;17/02/2023;18:00:00;NULL;Via P£blica;CENTRO;AVENIDA RUBêNS CARAMEZ;430;-23,549672;-46,937734;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;CZ2534;2023;02/03/2023;02/03/2023;04:44:00;NULL;Via P£blica;JARDIM DA RAINHA;RUA EZEQUIEL DIAS SIQUEIRA;10;-23,54973358;-46,93272507;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;CZ2587;2023;02/03/2023;25/02/2023;21:30:00;NULL;Via P£blica;JARDIM PORTELA;RUA L“DA PANTALENA;200;-23,54653086;-46,94231686;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DA0134;2023;03/03/2023;03/03/2023;06:23:00;NULL;Via P£blica;AMBUITA;RUA EM÷LIO LEMAN;157;-23,52882795;-46,96657941;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DA0940;2023;03/03/2023;03/03/2023;06:10:00;NULL;Via P£blica;PQ MIRAFLORES;VIA ESTRELA BRANCA;343;-23,53829663;-46,98057401;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DA1358;2023;03/03/2023;03/03/2023;06:15:00;NULL;Via P£blica;VILA OLIMPIA;VIA CALCITA;36;-23,53840446;-46,98429864;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DA5769;2023;05/03/2023;04/03/2023;23:50:00;NULL;Via P£blica;PARQUE SANTO ANTONIO;RUA ANA MARIA VAZ;175;-23,5526974;-46,9386832;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DB3976;2023;06/03/2023;06/03/2023;04:00:00;NULL;Via P£blica;PQ SUBURBANO;AVENIDA DOS BANDEIRANTES;1;-23,55834566;-46,93389702;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DB4860;2023;04/03/2023;04/03/2023;06:45:00;NULL;Via P£blica;VILA SAO FRANCISCO;RUA ROS∂NGELA MARIANA LIMAS;40;-23,5410735;-46,92698419;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;DB5989;2023;06/03/2023;04/03/2023;23:30:00;NULL;Via P£blica;VILA SANTA RITA;RUA PONTE PRETA;96;-23,5539041;-46,9598669;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DC6073;2023;06/03/2023;02/03/2023;NULL;A noite;Via P£blica;JARDIM SAO LUIZ;RUA ESTERLIZIA;29;-23,5397909;-46,9245477;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DC7466;2023;06/03/2023;06/03/2023;15:39:00;NULL;Via P£blica;JARDIM MARIA JUDITE;RODOVIA ENGENHEIRO REN“ BENEDITO DA SILVA;270;-23,5404887;-46,9694721;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DD0699;2023;07/03/2023;05/03/2023;23:40:00;NULL;Via P£blica;JARDIM BELA VISTA;AVENIDA GUARAN÷S;65;-23,55865907;-46,91478108;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DD1113;2023;07/03/2023;03/03/2023;16:00:00;NULL;Via P£blica;VILA AURORA;RODOVIA CORONEL PM NELSON TRANCHESI;2811;-23,5623093;-46,9300953;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DECAP;DEL.SEC.7ß ITAQUERA;32ß D.P. ITAQUERA;ITAPEVI;DE4035;2023;08/03/2023;28/01/2023;NULL;Em hora incerta;Via P£blica;JARDIM PAULISTA;RUA SOMALIA;100;-23,55542771;-46,94795995;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.TABO«O DA SERRA;DEL.POL.EMBU DAS ARTES;ITAPEVI;DE7722;2023;08/03/2023;08/03/2023;11:00:00;NULL;Via P£blica;JARDIM S«O CARLOS;RUA MARIA INEZ CORREIA DE MIRANDA;250;-23,5404161;-46,9433846;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Interior de Ve°culo;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DF5719;2023;08/03/2023;07/03/2023;07:25:00;NULL;Via P£blica;JARDIM NOVA ITAPEVI;AVENIDA PRESIDENTE VARGAS;142;-23,542839;-46,9360268;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DG3167;2023;08/03/2023;07/03/2023;NULL;A noite;Via P£blica;JARDIM SANTA ROSA;ACESSO RODOVIA ENGENHEIRO REN“ BENEDITO;957;-23,53531075;-46,98940356;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;DG8137;2023;09/03/2023;09/03/2023;17:31:00;NULL;Via P£blica;AMADOR BUENO;RUA S«O JOSê DO RIO PRETO;276;-23,53522422;-46,97952588;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DG8200;2023;08/03/2023;01/03/2023;20:00:00;NULL;Via P£blica;PQ SUBURBANO;RUA ALFELIA JOSEFINA SIMIONATO MORENO;290;-23,55661431;-46,934866;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DH4576;2023;28/02/2023;27/02/2023;NULL;De madrugada;Via P£blica;JARDIM MARISTELA;AVENIDA PEDRO PAULINO;240;-23,55183318;-46,94164225;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DI1466;2023;09/03/2023;08/03/2023;18:45:00;NULL;Via P£blica;VILA GARCIA;RUA CARMEM SILVA DE ALMEIDA;198;-23,54079515;-46,93682702;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DI5552;2023;10/03/2023;10/03/2023;01:52:00;NULL;Via P£blica;BAIRRO DO SAPIANT«;AVENIDA JOSê CHALUPE;1504;-23,55635859;-46,95882823;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;DI9101;2023;11/03/2023;11/03/2023;05:00:00;NULL;Via P£blica;CHµCARA SANTA CEC÷LIA;RUA MEXILH«O;53;-23,5560067;-46,9161787;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DJ0835;2023;11/03/2023;11/03/2023;01:00:00;NULL;Via P£blica;JARDIM BELA VISTA;RUA LAURINDO MARTINS;1;-23,55293697;-46,92141105;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DJ7245;2023;13/03/2023;11/03/2023;01:40:00;NULL;Via P£blica;COHAB - SETOR A ;RUA PARAMIRIM;66;-23,55948155;-46,95126808;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;DL5841;2023;14/03/2023;14/03/2023;08:03:52;NULL;Transeunte;CIDADE DA SAÈDE;AVENIDA PRESIDENTE VARGAS;522;-23,5416942;-46,937079;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;DN6618;2023;15/03/2023;15/03/2023;05:30:00;NULL;Via P£blica;JARDIM PETRUCCI;RUA FAIS«O;21;-23,55380229;-46,95920556;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DEINTER 5 - SAO JOSE DO RIO PRETO;DEL.SEC.JALES;DEL.POL.SANTA FE DO SUL;ITAPEVI;DN9130;2023;15/03/2023;14/03/2023;13:00:58;NULL;Via P£blica;ALTA DE ACESSO DO RODANEL;RODOVIA DOS IMIGRANTES KM;70;-23,5507572;-46,9388116;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;DO9640;2023;16/03/2023;14/03/2023;04:40:00;NULL;Via P£blica;PQ MIRAFLORES;ACESSO RODOVIA ENGENHEIRO REN“ BENEDITO DA SILVA;0;-23,53727913;-46,98001058;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DP3156;2023;15/03/2023;10/03/2022;17:30:00;NULL;Via P£blica;CHµCARA VITAPOLIS;RUA DAS PITANGAS;317;ˇ-23,5492651;-46,9331962;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;DP7386;2023;16/03/2023;16/03/2023;10:30:00;NULL;Via P£blica;ENGENHEIRO CARDOSO;RUA NELSON FERREIRA COSTA;0;-23,53587326;-46,92605141;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DP9686;2023;15/03/2023;15/03/2023;16:30:00;NULL;Via P£blica;CHµCARA SANTA CEC÷LIA;ESTRADA DAS PITAS;10;-23,565634;-46,9153854;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DQ0120;2023;15/03/2023;11/03/2023;23:50:00;NULL;Via P£blica;PQ SUBURBANO;RUA DOS PAULISTAS;80;-23,55522205;-46,93653056;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DQ0797;2023;15/03/2023;15/03/2023;14:15:00;NULL;Via P£blica;COHAB - SETOR A;ESTRADA DO SAPIANT«;192;-23,5571827;-46,9557059;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DQ8442;2023;16/03/2023;16/03/2023;04:50:00;NULL;Via P£blica;JARDIM SANTA RITA;RUA PROFESSORA MARI MALET CIRINO;515;-23,54817155;-46,95206729;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DS0078;2023;16/03/2023;16/03/2023;21:00:00;NULL;Via P£blica;CENTRO;AVENIDA LU÷S MANFRINATO;280;-23,546883;-46,9320475;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DS0722;2023;16/03/2023;16/03/2023;21:25:00;NULL;Via P£blica;CENTRO;RUA LEOPOLDINA DE CAMARGO;260;-23,54578585;-46,93252221;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;DS6123;2023;17/03/2023;16/03/2023;21:25:00;NULL;Via P£blica;CENTRO;RUA LEOPOLDINA DE CAMARGO;260;-23,54578585;-46,93252221;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;3;2023
